EVENT_YEAR_MONTH,COUNT_OF_EVENTS,REPORTER,PARTNER,Commodity,NETWEIGHT,TRADEVALUEINUSD,TOTAL_SOLD_USD,PRODUCERPRICE,DISTANCE_COUNTRIES
202110,801,Germany,Russian Federation,CastIron,20531,94810,1.94654411E9,364.675,5417
202110,801,United Kingdom,Russian Federation,StainlessSteel,684,12754,8723736.0,131.353,5610
202110,801,Ukraine,Russian Federation,CastIron,21103,63043,1.330396429E9,364.675,4663
202110,801,Ukraine,Russian Federation,StainlessSteel,18244,17509,3.19434196E8,131.353,4663
202110,801,Ukraine,Russian Federation,SunflowerOil,15,33,495.0,1735.490079,4663
202110,801,Ukraine,Russian Federation,Gas,102390,335128,3.431375592E10,253.106,4663
202110,801,Poland,Russian Federation,Gas,133813,770617,1.03118572621E11,253.106,4961
202110,801,Poland,Russian Federation,CastIron,7189,36330,2.6117637E8,364.675,4961
202110,801,Poland,Russian Federation,StainlessSteel,11523,168222,1.938422106E9,131.353,4961
202110,801,Poland,Russian Federation,SunflowerOil,2017,4730,9540410.0,1735.490079,4961
202110,801,Estonia,Russian Federation,SunflowerOil,4,77,308.0,1735.490079,4180
202110,801,Estonia,Russian Federation,CastIron,19055,54614,1.04066977E9,364.675,4180
202110,801,Estonia,Russian Federation,StainlessSteel,2751,27265,7.5006015E7,131.353,4180
202110,801,Estonia,Russian Federation,Gas,707,9308,6580756.0,253.106,4180
202110,801,India,Russian Federation,StainlessSteel,36465,517896,1.888507764E10,131.353,4983
202110,801,India,Russian Federation,CastIron,16585,78859,1.307876515E9,364.675,4983
202110,801,Czech Rep.,Russian Federation,CastIron,349,6137,2141813.0,364.675,5306
202110,801,Denmark,Russian Federation,StainlessSteel,136,2994,407184.0,131.353,5027
202110,801,Azerbaijan,Russian Federation,CrudePetroleum,82010,41320,3.3886532E9,239.938,4492
202110,801,United States of America,Russian Federation,Gas,460,4161,1914060.0,253.106,8909
202110,801,United States of America,Russian Federation,CastIron,387,23795,9208665.0,364.675,8909
202110,801,United States of America,Russian Federation,StainlessSteel,0,83878,0.0,131.353,8909
202110,801,Canada,Russian Federation,Gas,7177,69399,4.98076623E8,253.106,6640
202110,801,Lithuania,Russian Federation,Gas,7182,87850,6.309387E8,253.106,4484
202110,801,Serbia,Russian Federation,Copper,2946380,3671238,1.081686221844E13,9829.219048,5540
202110,801,Serbia,Russian Federation,StainlessSteel,4,168,672.0,131.353,5540
202110,801,Lithuania,Russian Federation,CastIron,4698,56200,2.640276E8,364.675,4484
202110,801,Lithuania,Russian Federation,SunflowerOil,507,2010,1019070.0,1735.490079,4484
202110,801,Portugal,Russian Federation,StainlessSteel,5069,22336,1.13221184E8,131.353,7306
202110,801,Switzerland,Russian Federation,StainlessSteel,3705,89282,3.3078981E8,131.353,5899
202110,801,Czech Rep.,Russian Federation,StainlessSteel,567,5558,3151386.0,131.353,5306
202110,801,Czech Rep.,Russian Federation,Gas,186845,677537,1.26594400765E11,253.106,5306
202110,801,Switzerland,Russian Federation,Gas,154,11077,1705858.0,253.106,5899
202110,801,Finland,Russian Federation,Corn,4,57,228.0,239.6024509,3922
202110,801,Finland,Russian Federation,CastIron,95,28209,2679855.0,364.675,3922
202110,801,Finland,Russian Federation,StainlessSteel,149,9719,1448131.0,131.353,3922
202110,801,Latvia,Russian Federation,CastIron,63,2379,149877.0,364.675,4323
202110,801,Latvia,Russian Federation,StainlessSteel,2386,61689,1.47189954E8,131.353,4323
202110,801,Belarus,Russian Federation,Gas,2185470,10402800,2.2735007316E13,253.106,4403
202110,801,Belarus,Russian Federation,Slag,4106430,147400,6.05287782E11,136.758,4403
202110,801,Belarus,Russian Federation,CastIron,42108,235100,9.8995908E9,364.675,4403
202110,801,Belarus,Russian Federation,Aluminium,62683,159400,9.9916702E9,2934.39381,4403
202110,801,Belarus,Russian Federation,StainlessSteel,53917,260400,1.40399868E10,131.353,4403
202110,801,Belarus,Russian Federation,RapeseedOil,8312100,11254100,9.354520461E13,1348.063867,4403
202110,801,Belarus,Russian Federation,SunflowerOil,4016,9000,3.6144E7,1735.490079,4403
202110,801,Hungary,Ukraine,Gas,58,1325,76850.0,253.106,1194
202110,801,Russian Federation,Ukraine,Coal,256021600,19612815,5.021304276804E15,240.7321429,4663
202110,801,Russian Federation,Ukraine,StainlessSteel,18545,173763,3.222434835E9,131.353,4663
202110,801,Russian Federation,Ukraine,SunflowerOil,1217971,1920343,2.338922084053E12,1735.490079,4663
202110,801,Russian Federation,Ukraine,Aluminium,30277,126788,3.838760276E9,2934.39381,4663
202110,801,Russian Federation,Ukraine,Nickel,1243,39456,4.9043808E7,183.288,4663
202110,801,Russian Federation,Ukraine,CastIron,10135,28358,2.8740833E8,364.675,4663
202110,801,Russian Federation,Ukraine,Corn,50390,21270,1.0717953E9,239.6024509,4663
202110,801,Russian Federation,Ukraine,Barley,220000,71193,1.566246E10,208.6562859,4663
202110,801,Russian Federation,Ukraine,IronOre,251061950,38984620,9.787554717209E15,114.4761905,4663
202110,801,Russian Federation,Ukraine,Gas,66589,344870,2.296454843E10,253.106,4663
202110,801,Slovakia,Ukraine,Slag,6022490,38430,2.314442907E11,136.758,1082
202110,801,Slovakia,Ukraine,SunflowerOil,1261,2478,3124758.0,1735.490079,1082
202110,801,Slovakia,Ukraine,StainlessSteel,6684,65592,4.38416928E8,131.353,1082
202110,801,Greece,Ukraine,StainlessSteel,10777,59076,6.36662052E8,131.353,1713
202110,801,China,Ukraine,Gas,30266,240910,7.29138206E9,253.106,5943
202110,801,China,Ukraine,CastIron,215,1870,402050.0,364.675,5943
202110,801,China,Ukraine,StainlessSteel,397780,2440902,9.7094199756E11,131.353,5943
202110,801,Turkey,Ukraine,CastIron,43700,83134,3.6329558E9,364.675,2055
202110,801,Turkey,Ukraine,StainlessSteel,39153,259776,1.0171009728E10,131.353,2055
202110,801,Turkey,Ukraine,RapeseedOil,375,685,256875.0,1348.063867,2055
202110,801,Turkey,Ukraine,Gas,77034,442898,3.4118204532E10,253.106,2055
202110,801,Italy,Ukraine,StainlessSteel,1119,44511,4.9807809E7,131.353,2394
202110,801,Belgium,Ukraine,Aluminium,100,5685,568500.0,2934.39381,2248
202110,801,Belgium,Ukraine,CastIron,706,255,180030.0,364.675,2248
202110,801,Belgium,Ukraine,StainlessSteel,870,12203,1.061661E7,131.353,2248
202110,801,Italy,Ukraine,Gas,33410,327027,1.092597207E10,253.106,2394
202110,801,Hungary,Ukraine,StainlessSteel,2595,29460,7.64487E7,131.353,1194
202110,801,Hungary,Ukraine,CastIron,40,557,22280.0,364.675,1194
202110,801,EU,Ukraine,Aluminium,452583,1404658,6.35724331614E11,2934.39381,803
202110,801,EU,Ukraine,StainlessSteel,71264,715441,5.0985187424E10,131.353,803
202110,801,EU,Ukraine,Coal,3724,4438,1.6527112E7,240.7321429,803
202110,801,EU,Ukraine,RapeseedOil,9,52,468.0,1348.063867,803
202110,801,EU,Ukraine,Corn,258,533,137514.0,239.6024509,803
202110,801,EU,Ukraine,SunflowerOil,1261,2478,3124758.0,1735.490079,803
202110,801,EU,Ukraine,Gas,169623,1326159,2.24947068057E11,253.106,803
202110,801,EU,Ukraine,CastIron,102615,362473,3.7195166895E10,364.675,803
202110,801,EU,Ukraine,Slag,6022490,38430,2.314442907E11,136.758,803
202110,801,EU,Ukraine,IronOre,43006,13197,5.67550182E8,114.4761905,803
202110,801,EU,Ukraine,Barley,2,9,18.0,208.6562859,803
202110,801,Slovenia,Ukraine,Gas,35949,370512,1.3319535888E10,253.106,1610
202110,801,Uzbekistan,Ukraine,Gas,8125,73449,5.96773125E8,253.106,3447
202110,801,Romania,Ukraine,Gas,25410,94076,2.39047116E9,253.106,781
202110,801,Romania,Ukraine,StainlessSteel,288,8370,2410560.0,131.353,781
202110,801,Netherlands,Ukraine,IronOre,43000,13185,5.66955E8,114.4761905,2138
202110,801,Netherlands,Ukraine,Aluminium,800,4362,3489600.0,2934.39381,2138
202110,801,Netherlands,Ukraine,StainlessSteel,342,10475,3582450.0,131.353,2138
202110,801,Netherlands,Ukraine,CastIron,389,2050,797450.0,364.675,2138
202110,801,Germany,Ukraine,Gas,8577,95887,8.22422799E8,253.106,1743
202110,801,Germany,Ukraine,CastIron,92859,316586,2.9397859374E10,364.675,1743
202110,801,Germany,Ukraine,StainlessSteel,15972,194362,3.104349864E9,131.353,1743
202110,801,United Kingdom,Ukraine,StainlessSteel,1750,14455,2.529625E7,131.353,3140
202110,801,Poland,Ukraine,Gas,44337,337269,1.4953495653E10,253.106,1214
202110,801,Poland,Ukraine,CastIron,4002,13043,5.2198086E7,364.675,1214
202110,801,Poland,Ukraine,StainlessSteel,28859,200689,5.791683851E9,131.353,1214
202110,801,Poland,Ukraine,Aluminium,451683,1398558,6.31704873114E11,2934.39381,1214
202110,801,Poland,Ukraine,Coal,3024,3629,1.0974096E7,240.7321429,1214
202110,801,Poland,Ukraine,Barley,2,10,20.0,208.6562859,1214
202110,801,Estonia,Ukraine,StainlessSteel,577,3924,2264148.0,131.353,1527
202110,801,India,Ukraine,StainlessSteel,29602,420425,1.244542085E10,131.353,7092
202110,801,Azerbaijan,Ukraine,Gas,20,50,1000.0,253.106,2079
202110,801,Azerbaijan,Ukraine,CrudePetroleum,169882000,91340205,1.551705670581E16,239.938,2079
202110,801,Lithuania,Ukraine,Coal,700,810,567000.0,240.7321429,1136
202110,801,Portugal,Ukraine,StainlessSteel,25,781,19525.0,131.353,4104
202110,801,Switzerland,Ukraine,StainlessSteel,11,276,3036.0,131.353,2258
202110,801,Belgium,Ukraine,Gas,0,33,0.0,253.106,2248
202110,801,Czech Rep.,Ukraine,CastIron,2391,5836,1.3953876E7,364.675,1410
202110,801,Czech Rep.,Ukraine,StainlessSteel,147,2503,367941.0,131.353,1410
202110,801,Czech Rep.,Ukraine,Gas,20658,96164,1.986555912E9,253.106,1410
202110,801,Georgia,Ukraine,Gas,7182,16440,1.1807208E8,253.106,1164
202110,801,Belarus,Ukraine,Gas,99234,389100,3.86119494E10,253.106,791
202110,801,Belarus,Ukraine,Aluminium,19740,67700,1.336398E9,2934.39381,791
202110,801,Belarus,Ukraine,CastIron,2775,6300,1.74825E7,364.675,791
202110,801,Belarus,Ukraine,StainlessSteel,1613,1700,2742100.0,131.353,791
202110,801,Belarus,Ukraine,Slag,1235150,42900,5.2987935E10,136.758,791
202006,993,Lithuania,Russian Federation,Steel,7001,5449,3.8148449E7,200.7,4484
202006,993,Russian Federation,Ukraine,Steel,26000,13986,3.63636E8,200.7,4663
202006,993,Slovenia,Russian Federation,Wheat,54,42,2268.0,169.7223367,5645
202006,993,Germany,Ukraine,Steel,1750,24197,4.234475E7,200.7,1743
202006,993,Germany,Russian Federation,Steel,3003,2800,8408400.0,200.7,5417
202006,993,Czech Rep.,Russian Federation,Steel,10000,6622,6.622E7,200.7,5306
202006,993,Dominican Rep.,Russian Federation,Steel,12833,267499,3.432814667E9,200.7,11075
202006,993,United States of America,Russian Federation,Steel,172,9871,1697812.0,200.7,8909
202006,993,EU,Russian Federation,Wheat,20379,7588,1.54635852E8,169.7223367,4927
202006,993,Estonia,Russian Federation,Steel,62,1574,97588.0,200.7,4180
202006,993,Poland,Russian Federation,Steel,79000,60817,4.804543E9,200.7,4961
202006,993,Finland,Russian Federation,Wheat,84,183,15372.0,169.7223367,3922
202006,993,Russian Federation,Ukraine,Wheat,954780,236477,2.2578351006E11,169.7223367,4663
202006,993,Belgium,Ukraine,Steel,1,59,59.0,200.7,2248
202006,993,EU,Ukraine,Steel,1775,24257,4.3056175E7,200.7,803
202006,993,Lithuania,Russian Federation,Wheat,20000,7091,1.4182E8,169.7223367,4484
202006,993,Armenia,Russian Federation,Wheat,98,69,6762.0,169.7223367,4633
202006,993,EU,Russian Federation,Steel,99066,80731,7.997697246E9,200.7,4927
202006,993,Belarus,Russian Federation,Steel,29001,15300,4.437153E8,200.7,4403
202006,993,Belarus,Ukraine,Steel,2000,1100,2200000.0,200.7,791
202006,993,Spain,Russian Federation,Aluminium,10017,28583,2.86315911E8,1568.570455,7015
202006,993,South Africa,Russian Federation,Aluminium,1,1,1.0,1568.570455,12569
202006,993,United States of America,Russian Federation,Aluminium,547,74829,4.0931463E7,1568.570455,8909
202006,993,Norway,Russian Federation,CastIron,5455,25529,1.39260695E8,180.1,4727
202006,993,China,Russian Federation,CastIron,206479,320771,6.6232475309E10,180.1,2853
202006,993,China,Russian Federation,StainlessSteel,1739820,9238742,1.607374810644E13,99.6,2853
202006,993,China,Russian Federation,Aluminium,23590,72514,1.71060526E9,1568.570455,2853
202006,993,China,Russian Federation,Gas,252414,1376751,3.47511226914E11,116.9,2853
202006,993,Slovakia,Russian Federation,CastIron,1206,3209,3870054.0,180.1,5204
202006,993,Slovakia,Russian Federation,StainlessSteel,153,1227,187731.0,99.6,5204
202006,993,Thailand,Russian Federation,StainlessSteel,919,5547,5097693.0,99.6,5085
202006,993,Vietnam,Russian Federation,StainlessSteel,6436,77849,5.01036164E8,99.6,5280
202006,993,Vietnam,Russian Federation,Gas,4440,33360,1.481184E8,116.9,5280
202006,993,Italy,Russian Federation,CastIron,4289,31708,1.35995612E8,180.1,9398
202006,993,Italy,Russian Federation,Corn,2324,2863,6653612.0,148.0423804,9398
202006,993,Italy,Russian Federation,StainlessSteel,6098,147881,9.01778338E8,99.6,9398
202006,993,Brazil,Russian Federation,StainlessSteel,259,2600,673400.0,99.6,14442
202006,993,Finland,Russian Federation,Nickel,0,3,0.0,151.3,3922
202006,993,Armenia,Russian Federation,StainlessSteel,0,60,0.0,99.6,4633
202006,993,Switzerland,Russian Federation,Gas,49,3075,150675.0,116.9,5899
202006,993,Switzerland,Russian Federation,StainlessSteel,2,115,230.0,99.6,5899
202006,993,Belgium,Russian Federation,CastIron,0,0,0.0,180.1,5733
202006,993,Bulgaria,Russian Federation,CastIron,602,1386,834372.0,180.1,5426
202006,993,Italy,Russian Federation,Gas,59453,491076,2.9195941428E10,116.9,9398
202006,993,Belarus,Russian Federation,Slag,1729250,83000,1.4352775E11,134.5,4403
202006,993,Belarus,Russian Federation,Aluminium,20787,24100,5.009667E8,1568.570455,4403
202006,993,Belarus,Russian Federation,CastIron,19062,131000,2.497122E9,180.1,4403
202006,993,Belarus,Russian Federation,StainlessSteel,47761,110600,5.2823666E9,99.6,4403
202006,993,Belarus,Russian Federation,RapeseedOil,8221500,7252800,5.96288952E13,848.1638309,4403
202006,993,Belarus,Russian Federation,SunflowerOil,4821,6200,2.98902E7,963.9416667,4403
202006,993,Spain,Russian Federation,StainlessSteel,6598,76582,5.05288036E8,99.6,7015
202006,993,Spain,Russian Federation,CastIron,21,107,2247.0,180.1,7015
202006,993,Singapore,Russian Federation,CastIron,6462,11135,7.195437E7,180.1,6688
202006,993,Denmark,Russian Federation,Barley,8000,1802,1.4416E7,101.6783569,5027
202006,993,India,Russian Federation,StainlessSteel,20267,267694,5.425354298E9,99.6,4983
202006,993,Slovenia,Russian Federation,Gas,81723,573428,4.6862256444E10,116.9,5645
202006,993,Lithuania,Russian Federation,Gas,3356,40797,1.36914732E8,116.9,4484
202006,993,South Africa,Russian Federation,IronOre,40000,7721,3.0884E8,103.3409091,12569
202006,993,United States of America,Russian Federation,Gas,12806,95711,1.225675066E9,116.9,8909
202006,993,Netherlands,Russian Federation,CastIron,15,6234,93510.0,180.1,5555
202006,993,Netherlands,Russian Federation,StainlessSteel,7322,67714,4.95801908E8,99.6,5555
202006,993,Netherlands,Russian Federation,IronOre,20400,18202,3.713208E8,103.3409091,5555
202006,993,Lithuania,Russian Federation,CastIron,12515,87816,1.09901724E9,180.1,4484
202006,993,Lithuania,Russian Federation,StainlessSteel,2484,69483,1.72595772E8,99.6,4484
202006,993,Lithuania,Russian Federation,SunflowerOil,585,1844,1078740.0,963.9416667,4484
202006,993,Lithuania,Russian Federation,IronOre,19500,7002,1.36539E8,103.3409091,4484
202006,993,Germany,Russian Federation,Aluminium,262075,526781,1.38056130575E11,1568.570455,5417
202006,993,Germany,Russian Federation,Coal,63490,29937,1.90070013E9,55.00275974,5417
202006,993,Germany,Russian Federation,SunflowerOil,3005,7247,2.1777235E7,963.9416667,5417
202006,993,Germany,Russian Federation,Barley,120,101,12120.0,101.6783569,5417
202006,993,Germany,Russian Federation,CastIron,3576,50022,1.78878672E8,180.1,5417
202006,993,Hong Kong,Russian Federation,StainlessSteel,133,1912,254296.0,99.6,4409
202006,993,EU,Russian Federation,Nickel,0,3,0.0,151.3,4927
202006,993,EU,Russian Federation,Aluminium,272092,555364,1.51110101488E11,1568.570455,4927
202006,993,EU,Russian Federation,CastIron,157226,1625131,2.55512846606E11,180.1,4927
202006,993,EU,Russian Federation,StainlessSteel,39396,728484,2.8699355664E10,99.6,4927
202006,993,EU,Russian Federation,Coal,66110,33918,2.24231898E9,55.00275974,4927
202006,993,EU,Russian Federation,RapeseedOil,39436,43045,1.69752262E9,848.1638309,4927
202006,993,EU,Russian Federation,SunflowerOil,6551,16815,1.10155065E8,963.9416667,4927
202006,993,EU,Russian Federation,Corn,2324,2863,6653612.0,148.0423804,4927
202006,993,EU,Russian Federation,IronOre,39900,25204,1.0056396E9,103.3409091,4927
202006,993,EU,Russian Federation,Barley,8120,1902,1.544424E7,101.6783569,4927
202006,993,EU,Russian Federation,Gas,297151,2130467,6.33070399517E11,116.9,4927
202006,993,Poland,Russian Federation,Gas,34551,185890,6.42268539E9,116.9,4961
202006,993,Poland,Russian Federation,StainlessSteel,3089,25922,8.0073058E7,99.6,4961
202006,993,Poland,Russian Federation,CastIron,7060,26903,1.8993518E8,180.1,4961
202006,993,Poland,Russian Federation,SunflowerOil,414,3440,1424160.0,963.9416667,4961
202006,993,Czech Rep.,Russian Federation,Gas,70124,279013,1.9565507612E10,116.9,5306
202006,993,Czech Rep.,Russian Federation,CastIron,112915,1335933,1.50846874695E11,180.1,5306
202006,993,Czech Rep.,Russian Federation,StainlessSteel,280,2633,737240.0,99.6,5306
202006,993,Sweden,Russian Federation,StainlessSteel,1000,11161,1.1161E7,99.6,4345
202006,993,Romania,Russian Federation,Gas,492,1865,917580.0,116.9,5177
202006,993,Spain,Russian Federation,Gas,41154,429769,1.7686713426E10,116.9,7015
202006,993,Netherlands,Russian Federation,Gas,1256,8319,1.0448664E7,116.9,5555
202006,993,Sweden,Russian Federation,CastIron,9,107,963.0,180.1,4345
202006,993,India,Russian Federation,CastIron,140437,521748,7.3272723876E10,180.1,4983
202006,993,Finland,Russian Federation,Coal,1,3981,3981.0,55.00275974,3922
202006,993,Finland,Russian Federation,RapeseedOil,1,42946,42946.0,848.1638309,3922
202006,993,Finland,Russian Federation,Gas,78,4854,378612.0,116.9,3922
202006,993,Denmark,Russian Federation,Gas,66,652,43032.0,116.9,5027
202006,993,Denmark,Russian Federation,CastIron,117,581,67977.0,180.1,5027
202006,993,Denmark,Russian Federation,StainlessSteel,78,614,47892.0,99.6,5027
202006,993,United Kingdom,Russian Federation,StainlessSteel,438,4885,2139630.0,99.6,5610
202006,993,Latvia,Russian Federation,SunflowerOil,2160,3550,7668000.0,963.9416667,4323
202006,993,Latvia,Russian Federation,CastIron,4,469,1876.0,180.1,4323
202006,993,Latvia,Russian Federation,StainlessSteel,683,15982,1.0915706E7,99.6,4323
202006,993,United Kingdom,Russian Federation,SunflowerOil,14320,16734,2.3963088E8,963.9416667,5610
202006,993,Ukraine,Russian Federation,StainlessSteel,182,1220,222040.0,99.6,4663
202006,993,Ukraine,Russian Federation,Gas,41889,109544,4.588688616E9,116.9,4663
202006,993,Belarus,Russian Federation,Gas,1709470,7833200,1.3390620404E13,116.9,4403
202006,993,Estonia,Russian Federation,SunflowerOil,387,489,189243.0,963.9416667,4180
202006,993,Estonia,Russian Federation,Nickel,6063,74176,4.49729088E8,151.3,4180
202006,993,Estonia,Russian Federation,CastIron,12134,34263,4.15747242E8,180.1,4180
202006,993,Estonia,Russian Federation,StainlessSteel,2256,18214,4.1090784E7,99.6,4180
202006,993,Estonia,Russian Federation,Gas,1495,28169,4.2112655E7,116.9,4180
202006,993,Ukraine,Russian Federation,CastIron,139251,686720,9.562644672E10,180.1,4663
202006,993,Slovenia,Russian Federation,StainlessSteel,2,26,52.0,99.6,5645
202006,993,Romania,Russian Federation,CastIron,914,13795,1.260863E7,180.1,5177
202006,993,Germany,Russian Federation,StainlessSteel,8365,189431,1.584590315E9,99.6,5417
202006,993,Germany,Russian Federation,Gas,14724,126737,1.866075588E9,116.9,5417
202006,993,Belgium,Russian Federation,StainlessSteel,621,7262,4509702.0,99.6,5733
202006,993,Belgium,Russian Federation,RapeseedOil,2,15,30.0,848.1638309,5733
